162.099947697, 1.08540993395e-10 
164.099947697, 4.32470303539e-10 
166.099947697, 1.63342893663e-09 
168.099947697, 5.8490898915e-09 
170.099947697, 1.98602648395e-08 
172.099947697, 6.39523480156e-08 
174.099947697, 1.95330255454e-07 
176.099947697, 5.65966906343e-07 
178.099947697, 1.55591990003e-06 
180.099947697, 4.0590334404e-06 
182.099947697, 1.00498387802e-05 
184.099947697, 2.3618638816e-05 
186.099947697, 5.26942889766e-05 
188.099947697, 0.000111617741461 
190.099947697, 0.000224494502555 
192.099947697, 0.000428761688741 
194.099947697, 0.000777663957598 
196.099947697, 0.00133953740559 
198.099947697, 0.00219139018145 
200.099947697, 0.00340484392287 
202.099947697, 0.00502453718379 
204.099947697, 0.00704250305761 
206.099947697, 0.00937581089519 
208.099947697, 0.0118570517773 
210.099947697, 0.0142460728128 
212.099947697, 0.0162658337122 
214.099947697, 0.0176565945833 
216.099947697, 0.0182342219203 
218.099947697, 0.0179343869782 
220.099947697, 0.0168275444326 
222.099947697, 0.0150992668929 
224.099947697, 0.0130028334538 
226.099947697, 0.0108004895311 
228.099947697, 0.00871242721005 
230.099947697, 0.00688763709144 
232.099947697, 0.0054012253944 
234.099947697, 0.00427311755383 
236.099947697, 0.00349702692434 
238.099947697, 0.00306751449181 
240.099947697, 0.00299590557151 
242.099947697, 0.00331066017253 
244.099947697, 0.00404272260512 
246.099947697, 0.00520056732209 
248.099947697, 0.00674289344516 
250.099947697, 0.00855880923229 
252.099947697, 0.0104649301384 
254.099947697, 0.0122250641059 
256.099947697, 0.0135911262519 
258.099947697, 0.0143555988953 
260.099947697, 0.0143997908362 
262.099947697, 0.0137217479008 
264.099947697, 0.0124340020023 
266.099947697, 0.0107321002227 
268.099947697, 0.00884525968463 
270.099947697, 0.00698586723352 
272.099947697, 0.00531284005343 
274.099947697, 0.00391661286102 
276.099947697, 0.00282465643783 
278.099947697, 0.00201995327319 
280.099947697, 0.00146282168229 
282.099947697, 0.00110847990461 
284.099947697, 0.00091676888642 
286.099947697, 0.000854329469713 
288.099947697, 0.000891939027628 
290.099947697, 0.00100040953055 
292.099947697, 0.00114786671913 
294.099947697, 0.00129996697942 
296.099947697, 0.00142315338178 
298.099947697, 0.00148977685166 
300.099947697, 0.00148313631116 
302.099947697, 0.00140046638753 
304.099947697, 0.00125264864571 
306.099947697, 0.00106065246058 
308.099947697, 0.000849899777908 
310.099947697, 0.000644385635035 
312.099947697, 0.000462247182432 
314.099947697, 0.000313715896524 
316.099947697, 0.000201430136482 
318.099947697, 0.000122358454472 
320.099947697, 7.03174507115e-05 
322.099947697, 3.82305766157e-05 
324.099947697, 1.96642178122e-05 
326.099947697, 9.56886333153e-06 
328.099947697, 4.40516065252e-06 
330.099947697, 1.91858397667e-06 
332.099947697, 7.90528453164e-07 
334.099947697, 3.0815684181e-07 
336.099947697, 1.13643272476e-07 
338.099947697, 3.9649092549e-08 
340.099947697, 1.30870082194e-08 
342.099947697, 4.08662793713e-09 
344.099947697, 1.20727838431e-09 
346.099947697, 3.37417303768e-10 
348.099947697, 8.92164374227e-11 
